diag_linearization_gpt2sft	8	python diagnostics/run_diagnostic.py --exp linearization --run_name diag_linearization_gpt2sft --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --dtype float32 --n_seqs 500
diag_likelihood_trap_gpt2sft	8	python diagnostics/run_diagnostic.py --exp likelihood_trap --run_name diag_likelihood_trap_gpt2sft --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --dtype float32 --n_seqs 500
diag_linearization_gfn-lb0-500	10	python diagnostics/run_diagnostic.py --exp linearization --run_name diag_linearization_gfn-lb0-500 --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-26/avid-leaf-24_490.pt --dtype float32 --n_seqs 500
diag_likelihood_trap_gfn-lb0-500	10	python diagnostics/run_diagnostic.py --exp likelihood_trap --run_name diag_likelihood_trap_gfn-lb0-500 --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-26/avid-leaf-24_490.pt --dtype float32 --n_seqs 500
diag_linearization_gfn-lb0-2000	10	python diagnostics/run_diagnostic.py --exp linearization --run_name diag_linearization_gfn-lb0-2000 --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-22/13-24-52/daily-resonance-15_1990.pt --dtype float32 --n_seqs 500
diag_likelihood_trap_gfn-lb0-2000	10	python diagnostics/run_diagnostic.py --exp likelihood_trap --run_name diag_likelihood_trap_gfn-lb0-2000 --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-22/13-24-52/daily-resonance-15_1990.pt --dtype float32 --n_seqs 500
diag_linearization_gfn-lb1-500	10	python diagnostics/run_diagnostic.py --exp linearization --run_name diag_linearization_gfn-lb1-500 --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-08/dutiful-durian-23_490.pt --dtype float32 --n_seqs 500
diag_likelihood_trap_gfn-lb1-500	10	python diagnostics/run_diagnostic.py --exp likelihood_trap --run_name diag_likelihood_trap_gfn-lb1-500 --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --adapter_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/outputs/2026-06-27/19-13-08/dutiful-durian-23_490.pt --dtype float32 --n_seqs 500
diag_linearization_llama3-8b	22	python diagnostics/run_diagnostic.py --exp linearization --run_name diag_linearization_llama3-8b --out_dir results_diagnosis --model_path /mount/arbeitsdaten31/studenten1/singhsk/models/llama3-8b --dtype bfloat16 --n_seqs 500
diag_likelihood_trap_llama3-8b	22	python diagnostics/run_diagnostic.py --exp likelihood_trap --run_name diag_likelihood_trap_llama3-8b --out_dir results_diagnosis --model_path /mount/arbeitsdaten31/studenten1/singhsk/models/llama3-8b --dtype bfloat16 --n_seqs 500
diag_anisotropy_gpt2sft	8	python diagnostics/run_diagnostic.py --exp anisotropy --run_name diag_anisotropy_gpt2sft --out_dir results_diagnosis --model_path /mount/studenten-temp1/users/singhsk/thesis/thesis/gfn-lm-tuning/infill_subj_arithmetic/gpt2_large_sft_output --dtype float32
diag_anisotropy_llama3-8b	22	python diagnostics/run_diagnostic.py --exp anisotropy --run_name diag_anisotropy_llama3-8b --out_dir results_diagnosis --model_path /mount/arbeitsdaten31/studenten1/singhsk/models/llama3-8b --dtype bfloat16
